Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Value
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01443","Rape or colza seed","2014","2014","934.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01443","Rape or colza seed","2015","2015","926.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01443","Rape or colza seed","2016","2016","931.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01443","Rape or colza seed","2017","2017","960.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01443","Rape or colza seed","2018","2018","1166.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01443","Rape or colza seed","2019","2019","1296.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01443","Rape or colza seed","2020","2020","1403.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01443","Rape or colza seed","2021","2021","1344.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01443","Rape or colza seed","2022","2022","1484.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01443","Rape or colza seed","2023","2023","1168.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2000","2000","3031.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2001","2001","2754.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2002","2002","3019.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2003","2003","2955.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2004","2004","2991.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2005","2005","3174.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2006","2006","3160.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2007","2007","3317.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2008","2008","3519.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2009","2009","3580.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2010","2010","3058.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2011","2011","3593.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2012","2012","3596.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2013","2013","3752.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2014","2014","3633.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2015","2015","3724"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2016","2016","3771.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2017","2017","3852.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2018","2018","3842.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2019","2019","3665.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2020","2020","3786.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2021","2021","3953.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2022","2022","3690.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0113","Rice","2023","2023","4070.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2000","2000","721.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2001","2001","732.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2002","2002","770.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2003","2003","770.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2004","2004","700"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2005","2005","719.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2006","2006","808.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2007","2007","844.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2008","2008","909.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2009","2009","890.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2010","2010","865.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2011","2011","871.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2012","2012","1060.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2013","2013","1045.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2014","2014","1050"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2015","2015","1047.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2016","2016","1050"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2017","2017","1083.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01446","Safflower seed","2020","2020","2576.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2000","2000","1870.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2001","2001","1738.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2002","2002","1865.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2003","2003","1715.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2004","2004","2280.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2005","2005","2042.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2006","2006","2033.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2007","2007","1858.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2008","2008","2046.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2009","2009","2039.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2010","2010","2087.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2011","2011","2330.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2012","2012","2211.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2013","2013","2272.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2014","2014","2302.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2015","2015","1678.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2016","2016","2104.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2017","2017","2168.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2018","2018","2034.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2019","2019","1779.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2020","2020","1661.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2021","2021","2114.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2022","2022","1124.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01921.01","Seed cotton, unginned","2023","2023","2026.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2000","2000","502"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2001","2001","513.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2002","2002","219.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2003","2003","413.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2004","2004","448.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2005","2005","427.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2006","2006","425.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2007","2007","429"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2008","2008","452.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2009","2009","418.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2010","2010","399.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2011","2011","398.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2012","2012","411.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2013","2013","397.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2014","2014","400.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2015","2015","404.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2016","2016","425.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2017","2017","425.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2018","2018","428.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2019","2019","462"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2020","2020","599.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2021","2021","640.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2022","2022","586.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01444","Sesame seed","2023","2023","753.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2000","2000","617.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2001","2001","619.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2002","2002","598.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2003","2003","606.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2004","2004","606.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2005","2005","599.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2006","2006","615.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2007","2007","604.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2008","2008","626.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2009","2009","620.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2010","2010","617.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2011","2011","641.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2012","2012","620.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2013","2013","598.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2014","2014","588.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2015","2015","586.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2016","2016","578.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2017","2017","597.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2018","2018","616.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2019","2019","605.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2020","2020","764.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2021","2021","835.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2022","2022","819"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0114","Sorghum","2023","2023","827.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2000","2000","1216"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2001","2001","1113.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2002","2002","1264.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2003","2003","1181.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2004","2004","1245"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2005","2005","1200"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2006","2006","1128.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2007","2007","581.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2008","2008","591.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2009","2009","607.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2010","2010","573"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2011","2011","695.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2012","2012","790.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2013","2013","722.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2014","2014","750"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2015","2015","536.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2016","2016","851.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2017","2017","730.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2018","2018","1037"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2019","2019","882.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2020","2020","1110.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2021","2021","872.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2022","2022","642.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","0141","Soya beans","2023","2023","636.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2000","2000","10572.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2001","2001","10592.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2002","2002","10852.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2003","2003","10824.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2004","2004","11237.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2005","2005","11359.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2006","2006","11879.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2007","2007","12049.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2008","2008","12147.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2009","2009","12699.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2010","2010","12161.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2011","2011","12666.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2012","2012","12642.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2013","2013","12041.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2014","2014","11871.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2015","2015","12112.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2016","2016","12305.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2017","2017","12384.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2018","2018","12327.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2019","2019","12358.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2020","2020","11060.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2021","2021","12355.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2022","2022","12707.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01215","Spinach","2023","2023","12974.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01354","Strawberries","2021","2021","3559.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01354","Strawberries","2022","2022","3711.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01354","Strawberries","2023","2023","3674.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2000","2000","26283.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2001","2001","17381.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2002","2002","10127.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2003","2003","30611.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2004","2004","34444.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2005","2005","42979.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2006","2006","30101.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2007","2007","40860.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2008","2008","33278.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2009","2009","40439.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2011","2011","33333.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2012","2012","13000"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2013","2013","13000"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2014","2014","13000"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2015","2015","33800"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2016","2016","35666.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2017","2017","37880.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2018","2018","38220.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2019","2019","38086.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2020","2020","38120.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2021","2021","39201"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2022","2022","39502.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01801","Sugar beet","2023","2023","39529.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2000","2000","45882.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2001","2001","45385.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2002","2002","48056"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2003","2003","47340.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2004","2004","50088.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2005","2005","48886.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2006","2006","49229"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2007","2007","53209.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2008","2008","51494.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2009","2009","48616.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2010","2010","52368.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2011","2011","55997.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2012","2012","55216.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2013","2013","57542.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2014","2014","55087.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2015","2015","57873.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2016","2016","61997.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2017","2017","62106.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2018","2018","60959.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2019","2019","63840.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2020","2020","69534.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2021","2021","70341.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2022","2022","66711.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01802","Sugar cane","2023","2023","74251.6"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2000","2000","1311.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2001","2001","1502.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2002","2002","1173.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2003","2003","1193.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2004","2004","1402.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2005","2005","1241.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2006","2006","1071.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2007","2007","1260.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2008","2008","1520"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2009","2009","1315.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2010","2010","1270.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2011","2011","1345.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2012","2012","1198.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2013","2013","1241.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2014","2014","1265"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2015","2015","1193.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2016","2016","1041"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2017","2017","1218.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2018","2018","1405.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2019","2019","1281.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2020","2020","1457.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2021","2021","1484.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2022","2022","1566.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01445","Sunflower seed","2023","2023","1756.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2000","2000","10977.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2001","2001","10416.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2002","2002","10038.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2003","2003","10754.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2004","2004","11347.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2005","2005","11258.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2006","2006","11851.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2007","2007","11445.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2008","2008","11147.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2009","2009","11425.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2010","2010","10941.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2011","2011","9962.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2012","2012","8655.3"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2013","2013","8871.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2014","2014","8530.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2015","2015","7884.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2016","2016","8073.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2017","2017","8058.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2018","2018","7967.2"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2019","2019","9456.8"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2020","2020","8035.7"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2021","2021","8813.4"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2022","2022","8634.1"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01530","Sweet potatoes","2023","2023","10065.5"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2000","2000","9549"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2001","2001","9420.9"
"QCL","Crops and livestock products","586","Pakistan","5412","Yield","01324","Tangerines, mandarins, clementines","2002","2002","9374.3"
